"","cueSide","targetSide","cueValidity","cued","ValidityNum","RT","status","condition","subn"
"3641","cueright","targetright","valid","cued",1,326,1,"O","19"
"3642","cueright","targetleft","invalid","uncued",0,195,2,"O","19"
"3643","cueright","targetright","valid","cued",1,362,1,"O","19"
"3644","cueright","targetright","valid","cued",1,163,1,"O","19"
"3645","cueleft","targetleft","valid","cued",1,428,1,"O","19"
"3646","cueright","targetright","valid","cued",1,266,1,"O","19"
"3647","cueleft","targetleft","valid","cued",1,134,1,"O","19"
"3648","cueright","targetleft","invalid","uncued",0,105,2,"O","19"
"3649","cueright","targetleft","invalid","uncued",0,476,1,"O","19"
"3650","cueleft","targetright","invalid","uncued",0,318,1,"O","19"
"3651","cueleft","targetleft","valid","cued",1,235,1,"O","19"
"3652","cueleft","targetleft","valid","cued",1,258,1,"O","19"
"3653","cueleft","targetright","invalid","uncued",0,302,2,"O","19"
"3654","cueright","targetright","valid","cued",1,122,1,"O","19"
"3655","cueright","targetright","valid","cued",1,291,1,"O","19"
"3656","cueright","targetright","valid","cued",1,199,1,"O","19"
"3657","cueleft","targetleft","valid","cued",1,119,1,"O","19"
"3658","cueright","targetright","valid","cued",1,168,1,"O","19"
"3659","cueright","targetright","valid","cued",1,192,1,"O","19"
"3660","cueleft","targetleft","valid","cued",1,303,1,"O","19"
"3661","cueright","targetright","valid","cued",1,141,1,"O","19"
"3662","cueleft","targetleft","valid","cued",1,196,1,"O","19"
"3663","cueleft","targetleft","valid","cued",1,229,1,"O","19"
"3664","cueleft","targetleft","valid","cued",1,298,1,"O","19"
"3665","cueleft","targetright","invalid","uncued",0,280,1,"O","19"
"3666","cueleft","targetright","invalid","uncued",0,333,1,"O","19"
"3667","cueright","targetleft","invalid","uncued",0,365,1,"O","19"
"3668","cueleft","targetleft","valid","cued",1,382,1,"O","19"
"3669","cueright","targetright","valid","cued",1,272,1,"O","19"
"3670","cueright","targetleft","invalid","uncued",0,318,1,"O","19"
"3671","cueleft","targetleft","valid","cued",1,398,1,"O","19"
"3672","cueleft","targetright","invalid","uncued",0,326,1,"O","19"
"3673","cueright","targetright","valid","cued",1,355,1,"O","19"
"3674","cueleft","targetleft","valid","cued",1,251,1,"O","19"
"3675","cueright","targetright","valid","cued",1,242,1,"O","19"
"3676","cueright","targetleft","invalid","uncued",0,301,1,"O","19"
"3677","cueright","targetright","valid","cued",1,307,1,"O","19"
"3678","cueleft","targetleft","valid","cued",1,957,1,"O","19"
"3679","cueright","targetright","valid","cued",1,151,1,"O","19"
"3680","cueleft","targetleft","valid","cued",1,135,1,"O","19"
"3681","cueleft","targetleft","valid","cued",1,291,1,"O","19"
"3682","cueright","targetright","valid","cued",1,319,1,"O","19"
"3683","cueleft","targetright","invalid","uncued",0,144,2,"O","19"
"3684","cueright","targetright","valid","cued",1,171,1,"O","19"
"3685","cueleft","targetleft","valid","cued",1,339,1,"O","19"
"3686","cueleft","targetleft","valid","cued",1,242,1,"O","19"
"3687","cueleft","targetleft","valid","cued",1,217,1,"O","19"
"3688","cueright","targetright","valid","cued",1,159,1,"O","19"
"3689","cueleft","targetleft","valid","cued",1,121,1,"O","19"
"3690","cueleft","targetleft","valid","cued",1,182,1,"O","19"
"3691","cueright","targetright","valid","cued",1,324,1,"O","19"
"3692","cueright","targetright","valid","cued",1,551,1,"O","19"
"3693","cueright","targetright","valid","cued",1,320,1,"O","19"
"3694","cueright","targetright","valid","cued",1,265,1,"O","19"
"3695","cueleft","targetright","invalid","uncued",0,521,1,"O","19"
"3696","cueleft","targetleft","valid","cued",1,514,1,"O","19"
"3697","cueleft","targetleft","valid","cued",1,349,1,"O","19"
"3698","cueleft","targetleft","valid","cued",1,328,1,"O","19"
"3699","cueright","targetright","valid","cued",1,176,1,"O","19"
"3700","cueleft","targetleft","valid","cued",1,67,1,"O","19"
"3701","cueright","targetleft","invalid","uncued",0,247,2,"O","19"
"3702","cueright","targetleft","invalid","uncued",0,299,2,"O","19"
"3703","cueleft","targetleft","valid","cued",1,397,1,"O","19"
"3704","cueleft","targetright","invalid","uncued",0,294,1,"O","19"
"3705","cueleft","targetleft","valid","cued",1,320,1,"O","19"
"3706","cueright","targetright","valid","cued",1,275,1,"O","19"
"3707","cueright","targetright","valid","cued",1,303,1,"O","19"
"3708","cueleft","targetright","invalid","uncued",0,253,2,"O","19"
"3709","cueleft","targetleft","valid","cued",1,339,1,"O","19"
"3710","cueright","targetright","valid","cued",1,154,1,"O","19"
"3711","cueleft","targetleft","valid","cued",1,166,1,"O","19"
"3712","cueright","targetright","valid","cued",1,71,1,"O","19"
"3713","cueleft","targetleft","valid","cued",1,288,1,"O","19"
"3714","cueright","targetleft","invalid","uncued",0,76,2,"O","19"
"3715","cueright","targetright","valid","cued",1,323,1,"O","19"
"3716","cueleft","targetleft","valid","cued",1,148,1,"O","19"
"3717","cueleft","targetleft","valid","cued",1,166,1,"O","19"
"3718","cueleft","targetright","invalid","uncued",0,374,2,"O","19"
"3719","cueleft","targetleft","valid","cued",1,342,1,"O","19"
"3720","cueright","targetright","valid","cued",1,326,1,"O","19"
"3721","cueright","targetright","valid","cued",1,282,1,"O","19"
"3722","cueright","targetright","valid","cued",1,295,1,"O","19"
"3723","cueright","targetleft","invalid","uncued",0,306,2,"O","19"
"3724","cueright","targetright","valid","cued",1,252,1,"O","19"
"3725","cueright","targetright","valid","cued",1,264,1,"O","19"
"3726","cueleft","targetleft","valid","cued",1,158,1,"O","19"
"3727","cueright","targetright","valid","cued",1,248,1,"O","19"
"3728","cueleft","targetleft","valid","cued",1,118,1,"O","19"
"3729","cueright","targetleft","invalid","uncued",0,407,1,"O","19"
"3730","cueright","targetleft","invalid","uncued",0,367,1,"O","19"
"3731","cueleft","targetleft","valid","cued",1,295,1,"O","19"
"3732","cueleft","targetleft","valid","cued",1,282,1,"O","19"
"3733","cueright","targetleft","invalid","uncued",0,447,1,"O","19"
"3734","cueright","targetright","valid","cued",1,342,2,"O","19"
"3735","cueright","targetright","valid","cued",1,184,1,"O","19"
"3736","cueright","targetright","valid","cued",1,293,1,"O","19"
"3737","cueright","targetleft","invalid","uncued",0,347,1,"O","19"
"3738","cueleft","targetleft","valid","cued",1,299,1,"O","19"
"3739","cueright","targetright","valid","cued",1,297,1,"O","19"
"3740","cueright","targetright","valid","cued",1,338,1,"O","19"
"3741","cueleft","targetleft","valid","cued",1,351,1,"O","19"
"3742","cueleft","targetright","invalid","uncued",0,304,1,"O","19"
"3743","cueright","targetleft","invalid","uncued",0,322,1,"O","19"
"3744","cueright","targetright","valid","cued",1,270,1,"O","19"
"3745","cueleft","targetleft","valid","cued",1,248,1,"O","19"
"3746","cueright","targetright","valid","cued",1,288,1,"O","19"
"3747","cueleft","targetleft","valid","cued",1,130,1,"O","19"
"3748","cueright","targetright","valid","cued",1,324,1,"O","19"
"3749","cueleft","targetleft","valid","cued",1,95,1,"O","19"
"3750","cueright","targetright","valid","cued",1,133,1,"O","19"
"3751","cueright","targetleft","invalid","uncued",0,454,1,"O","19"
"3752","cueleft","targetleft","valid","cued",1,323,1,"O","19"
"3753","cueright","targetright","valid","cued",1,349,1,"O","19"
"3754","cueright","targetright","valid","cued",1,309,1,"O","19"
"3755","cueright","targetleft","invalid","uncued",0,315,1,"O","19"
"3756","cueleft","targetleft","valid","cued",1,379,1,"O","19"
"3757","cueleft","targetleft","valid","cued",1,406,1,"O","19"
"3758","cueleft","targetleft","valid","cued",1,298,1,"O","19"
"3759","cueleft","targetright","invalid","uncued",0,248,2,"O","19"
"3760","cueright","targetright","valid","cued",1,270,1,"O","19"
"3761","cueleft","targetleft","valid","cued",1,217,1,"O","19"
"3762","cueleft","targetleft","valid","cued",1,128,1,"O","19"
"3763","cueleft","targetleft","valid","cued",1,300,1,"O","19"
"3764","cueright","targetright","valid","cued",1,230,1,"O","19"
"3765","cueright","targetright","valid","cued",1,415,1,"O","19"
"3766","cueright","targetright","valid","cued",1,340,1,"O","19"
"3767","cueright","targetleft","invalid","uncued",0,411,1,"O","19"
"3768","cueleft","targetleft","valid","cued",1,283,1,"O","19"
"3769","cueright","targetleft","invalid","uncued",0,130,2,"O","19"
"3770","cueright","targetright","valid","cued",1,402,1,"O","19"
"3771","cueright","targetright","valid","cued",1,360,1,"O","19"
