"","trial","text","Congruency","status","RT","condition","subn"
"582",157,"BBCBB",0,1,1475,"C","03"
"583",158,"BBBBB",1,1,601,"C","03"
"584",159,"CCVCC",0,1,1000,"C","03"
"585",160,"BBBBB",1,1,650,"C","03"
"586",161,"VVBVV",1,1,871,"C","03"
"587",162,"CCBCC",0,1,414,"C","03"
"588",163,"VVVVV",1,2,446,"C","03"
"589",164,"VVCVV",0,1,738,"C","03"
"590",165,"VVBVV",1,1,526,"C","03"
"591",166,"XXVXX",0,1,993,"C","03"
"592",167,"VVVVV",1,1,649,"C","03"
"593",168,"VVBVV",1,1,567,"C","03"
"594",169,"VVBVV",1,1,512,"C","03"
"595",170,"CCCCC",1,1,765,"C","03"
"596",171,"XXCXX",1,1,502,"C","03"
"597",172,"BBCBB",0,1,539,"C","03"
"598",173,"VVXVV",0,1,620,"C","03"
"599",174,"XXXXX",1,1,805,"C","03"
"600",175,"VVXVV",0,1,612,"C","03"
"601",176,"BBVBB",1,1,596,"C","03"
"602",177,"XXBXX",0,1,501,"C","03"
"603",178,"BBBBB",1,1,489,"C","03"
"604",179,"VVBVV",1,1,502,"C","03"
"605",180,"XXXXX",1,1,905,"C","03"
"606",181,"BBVBB",1,1,590,"C","03"
"607",182,"CCCCC",1,1,583,"C","03"
"608",183,"BBCBB",0,1,446,"C","03"
"609",184,"BBXBB",0,1,414,"C","03"
"610",185,"VVBVV",1,1,555,"C","03"
"611",186,"CCCCC",1,2,528,"C","03"
"612",187,"BBVBB",1,2,1304,"C","03"
"613",188,"CCVCC",0,1,674,"C","03"
"614",189,"VVBVV",1,1,608,"C","03"
"615",190,"BBVBB",1,1,497,"C","03"
"616",191,"XXVXX",0,1,572,"C","03"
"617",192,"CCCCC",1,1,574,"C","03"
"618",193,"VVCVV",0,1,503,"C","03"
"619",194,"XXCXX",1,1,547,"C","03"
"620",195,"VVVVV",1,1,863,"C","03"
"621",196,"CCVCC",0,1,563,"C","03"
"622",197,"BBCBB",0,1,645,"C","03"
"623",198,"CCXCC",1,1,677,"C","03"
"624",199,"XXCXX",1,1,786,"C","03"
"625",200,"CCBCC",0,1,595,"C","03"
"626",201,"CCCCC",1,1,634,"C","03"
"627",202,"XXXXX",1,1,1185,"C","03"
"628",203,"BBCBB",0,2,779,"C","03"
"629",204,"CCBCC",0,1,856,"C","03"
"630",205,"XXXXX",1,1,816,"C","03"
"631",206,"BBBBB",1,1,527,"C","03"
"632",207,"VVVVV",1,1,689,"C","03"
"633",208,"BBBBB",1,1,662,"C","03"
"634",209,"VVBVV",1,1,693,"C","03"
"635",210,"VVXVV",0,1,787,"C","03"
"636",211,"XXCXX",1,1,467,"C","03"
"637",212,"CCBCC",0,1,616,"C","03"
"638",1,"XXXXX",1,3,2000,"C","04"
"639",2,"BBBBB",1,3,2000,"C","04"
"640",3,"VVXVV",0,1,786,"C","04"
"641",4,"CCBCC",0,1,476,"C","04"
"642",5,"VVBVV",1,1,586,"C","04"
"643",6,"CCXCC",1,1,524,"C","04"
"644",7,"BBXBB",0,1,687,"C","04"
"645",8,"BBVBB",1,1,521,"C","04"
"646",9,"CCBCC",0,1,615,"C","04"
"647",10,"VVXVV",0,1,637,"C","04"
"648",11,"VVCVV",0,1,700,"C","04"
"649",12,"VVBVV",1,1,479,"C","04"
"650",13,"BBXBB",0,1,999,"C","04"
"651",14,"XXCXX",1,1,643,"C","04"
"652",15,"XXBXX",0,1,456,"C","04"
"653",16,"CCVCC",0,2,431,"C","04"
"654",17,"VVCVV",0,1,1092,"C","04"
"655",18,"VVXVV",0,2,363,"C","04"
"656",19,"CCCCC",1,1,735,"C","04"
"657",20,"CCVCC",0,1,1100,"C","04"
"658",21,"BBBBB",1,1,529,"C","04"
"659",22,"CCCCC",1,1,516,"C","04"
"660",23,"XXCXX",1,1,814,"C","04"
"661",24,"BBVBB",1,1,589,"C","04"
"662",25,"BBCBB",0,3,2000,"C","04"
"663",26,"BBXBB",0,1,1332,"C","04"
"664",27,"XXBXX",0,1,768,"C","04"
"665",28,"CCCCC",1,1,802,"C","04"
"666",29,"XXXXX",1,1,736,"C","04"
"667",30,"CCBCC",0,1,949,"C","04"
"668",31,"XXXXX",1,1,756,"C","04"
"669",32,"XXVXX",0,1,497,"C","04"
"670",33,"XXBXX",0,1,620,"C","04"
"671",34,"CCCCC",1,1,653,"C","04"
"672",35,"CCCCC",1,1,553,"C","04"
"673",36,"VVXVV",0,2,427,"C","04"
"674",37,"BBBBB",1,1,713,"C","04"
"675",38,"XXBXX",0,1,509,"C","04"
"676",39,"XXCXX",1,1,929,"C","04"
"677",40,"XXVXX",0,1,750,"C","04"
"678",41,"XXCXX",1,1,463,"C","04"
"679",42,"BBCBB",0,1,909,"C","04"
"680",43,"XXXXX",1,1,697,"C","04"
"681",44,"CCBCC",0,1,636,"C","04"
"682",45,"CCVCC",0,1,652,"C","04"
"683",46,"XXVXX",0,1,515,"C","04"
"684",47,"XXCXX",1,1,806,"C","04"
"685",48,"CCXCC",1,1,581,"C","04"
"686",49,"VVCVV",0,1,959,"C","04"
"687",50,"XXCXX",1,1,793,"C","04"
"688",51,"XXVXX",0,1,434,"C","04"
"689",52,"CCVCC",0,1,464,"C","04"
"690",53,"CCCCC",1,1,573,"C","04"
"691",54,"CCCCC",1,1,641,"C","04"
"692",55,"BBCBB",0,1,813,"C","04"
"693",56,"XXBXX",0,1,1180,"C","04"
"694",57,"BBBBB",1,1,598,"C","04"
"695",58,"XXCXX",1,1,583,"C","04"
"696",59,"XXXXX",1,1,791,"C","04"
"697",60,"XXVXX",0,1,520,"C","04"
"698",61,"BBCBB",0,1,676,"C","04"
"699",62,"VVXVV",0,1,775,"C","04"
"700",63,"CCVCC",0,1,451,"C","04"
"701",64,"VVXVV",0,1,616,"C","04"
"702",65,"VVCVV",0,1,529,"C","04"
"703",66,"CCBCC",0,1,492,"C","04"
"704",67,"VVVVV",1,1,529,"C","04"
"705",68,"CCCCC",1,1,652,"C","04"
"706",69,"BBBBB",1,1,547,"C","04"
"707",70,"VVXVV",0,1,709,"C","04"
"708",71,"BBXBB",0,1,873,"C","04"
"709",72,"VVBVV",1,1,790,"C","04"
"710",73,"XXBXX",0,1,479,"C","04"
"711",74,"VVBVV",1,1,524,"C","04"
"712",75,"CCBCC",0,1,576,"C","04"
"713",76,"VVXVV",0,1,819,"C","04"
"714",77,"BBVBB",1,1,713,"C","04"
"715",78,"VVVVV",1,1,647,"C","04"
"716",79,"CCVCC",0,1,483,"C","04"
"717",80,"XXVXX",0,1,512,"C","04"
"718",81,"XXVXX",0,1,414,"C","04"
"719",82,"BBBBB",1,1,819,"C","04"
"720",83,"BBXBB",0,1,700,"C","04"
"721",84,"XXVXX",0,1,735,"C","04"
"722",85,"VVXVV",0,1,450,"C","04"
"723",86,"VVCVV",0,1,946,"C","04"
"724",87,"VVCVV",0,1,524,"C","04"
"725",88,"BBVBB",1,1,471,"C","04"
"726",89,"XXVXX",0,1,732,"C","04"
"727",90,"XXCXX",1,1,469,"C","04"
"728",91,"CCVCC",0,1,340,"C","04"
"729",92,"XXBXX",0,1,526,"C","04"
"730",93,"XXBXX",0,1,546,"C","04"
"731",94,"XXCXX",1,1,502,"C","04"
"732",95,"VVCVV",0,1,721,"C","04"
"733",96,"VVBVV",1,1,524,"C","04"
"734",97,"VVCVV",0,1,903,"C","04"
"735",98,"CCCCC",1,1,700,"C","04"
"736",99,"XXVXX",0,1,608,"C","04"
"737",100,"BBVBB",1,1,681,"C","04"
"738",101,"CCBCC",0,1,1118,"C","04"
"739",102,"XXBXX",0,1,490,"C","04"
"740",103,"CCXCC",1,1,517,"C","04"
"741",104,"BBBBB",1,1,530,"C","04"
"742",105,"XXVXX",0,1,741,"C","04"
"743",106,"XXCXX",1,1,1017,"C","04"
"744",107,"CCVCC",0,1,480,"C","04"
"745",108,"BBVBB",1,1,533,"C","04"
"746",109,"XXCXX",1,1,415,"C","04"
"747",110,"BBVBB",1,1,472,"C","04"
"748",111,"CCCCC",1,1,517,"C","04"
"749",112,"VVBVV",1,1,505,"C","04"
"750",113,"VVBVV",1,1,783,"C","04"
"751",114,"XXXXX",1,1,492,"C","04"
"752",115,"VVXVV",0,1,687,"C","04"
"753",116,"CCXCC",1,1,1102,"C","04"
"754",117,"VVXVV",0,1,553,"C","04"
"755",118,"XXXXX",1,1,444,"C","04"
"756",119,"CCCCC",1,1,650,"C","04"
"757",120,"CCBCC",0,1,504,"C","04"
"758",121,"VVXVV",0,1,541,"C","04"
"759",122,"CCBCC",0,1,535,"C","04"
"760",123,"VVXVV",0,1,489,"C","04"
"761",124,"BBCBB",0,1,558,"C","04"
"762",125,"CCBCC",0,1,488,"C","04"
"763",126,"XXBXX",0,1,460,"C","04"
"764",127,"XXXXX",1,1,659,"C","04"
"765",128,"BBCBB",0,2,488,"C","04"
"766",129,"CCVCC",0,1,835,"C","04"
"767",130,"XXXXX",1,1,546,"C","04"
"768",131,"BBXBB",0,1,757,"C","04"
"769",132,"CCBCC",0,1,1616,"C","04"
"770",133,"CCXCC",1,1,1446,"C","04"
"771",134,"VVVVV",1,1,534,"C","04"
"772",135,"XXBXX",0,1,528,"C","04"
"773",136,"XXVXX",0,1,748,"C","04"
"774",137,"XXXXX",1,1,662,"C","04"
"775",138,"XXXXX",1,1,500,"C","04"
"776",139,"CCXCC",1,1,519,"C","04"
"777",140,"CCBCC",0,1,420,"C","04"
"778",141,"BBCBB",0,1,764,"C","04"
"779",142,"VVVVV",1,1,398,"C","04"
"780",143,"BBBBB",1,1,574,"C","04"
"781",144,"VVXVV",0,1,736,"C","04"
"782",145,"VVVVV",1,2,522,"C","04"
"783",146,"CCVCC",0,1,787,"C","04"
"784",147,"XXCXX",1,1,965,"C","04"
"785",148,"VVVVV",1,1,423,"C","04"
"786",149,"CCBCC",0,1,670,"C","04"
"787",150,"BBVBB",1,1,620,"C","04"
"788",151,"CCVCC",0,1,867,"C","04"
"789",152,"XXVXX",0,1,768,"C","04"
"790",153,"BBXBB",0,1,994,"C","04"
"791",154,"XXXXX",1,1,522,"C","04"
"792",155,"XXXXX",1,1,510,"C","04"
"793",156,"VVXVV",0,1,834,"C","04"
"794",157,"CCXCC",1,1,697,"C","04"
"795",158,"BBBBB",1,1,675,"C","04"
"796",159,"CCCCC",1,1,722,"C","04"
"797",160,"XXXXX",1,1,863,"C","04"
"798",161,"VVXVV",0,1,829,"C","04"
"799",162,"VVBVV",1,1,450,"C","04"
"800",163,"VVVVV",1,1,801,"C","04"
"801",164,"XXCXX",1,1,546,"C","04"
"802",165,"VVXVV",0,1,629,"C","04"
"803",166,"VVXVV",0,1,612,"C","04"
"804",167,"XXXXX",1,1,547,"C","04"
"805",168,"XXVXX",0,1,733,"C","04"
"806",169,"VVCVV",0,1,553,"C","04"
"807",170,"XXBXX",0,1,482,"C","04"
"808",171,"CCCCC",1,1,503,"C","04"
"809",172,"BBBBB",1,1,516,"C","04"
"810",173,"BBXBB",0,1,862,"C","04"
"811",174,"XXVXX",0,2,494,"C","04"
"812",175,"VVBVV",1,1,612,"C","04"
"813",176,"BBXBB",0,1,821,"C","04"
"814",177,"BBCBB",0,1,671,"C","04"
"815",178,"XXBXX",0,1,485,"C","04"
"816",179,"XXVXX",0,1,584,"C","04"
"817",180,"VVXVV",0,1,755,"C","04"
"818",181,"BBXBB",0,1,941,"C","04"
"819",182,"CCCCC",1,1,574,"C","04"
"820",183,"BBBBB",1,1,407,"C","04"
"821",184,"CCCCC",1,1,504,"C","04"
"822",185,"VVVVV",1,1,357,"C","04"
"823",186,"BBXBB",0,1,319,"C","04"
"824",187,"XXCXX",1,1,578,"C","04"
"825",188,"BBVBB",1,1,333,"C","04"
"826",189,"XXXXX",1,1,518,"C","04"
"827",190,"VVVVV",1,1,354,"C","04"
"828",191,"CCXCC",1,1,451,"C","04"
"829",192,"CCXCC",1,1,554,"C","04"
"830",193,"BBBBB",1,1,403,"C","04"
"831",194,"CCBCC",0,1,596,"C","04"
"832",195,"BBVBB",1,1,533,"C","04"
"833",196,"BBBBB",1,1,485,"C","04"
"834",197,"XXBXX",0,1,572,"C","04"
"835",198,"XXVXX",0,1,541,"C","04"
"836",199,"XXVXX",0,1,447,"C","04"
"837",200,"CCXCC",1,1,758,"C","04"
"838",201,"XXVXX",0,1,529,"C","04"
"839",202,"VVBVV",1,1,548,"C","04"
"840",203,"VVVVV",1,1,445,"C","04"
"841",204,"XXBXX",0,1,588,"C","04"
"842",205,"XXCXX",1,1,501,"C","04"
"843",206,"CCVCC",0,1,570,"C","04"
"844",207,"CCCCC",1,1,539,"C","04"
"845",208,"BBBBB",1,1,397,"C","04"
"846",209,"XXXXX",1,1,718,"C","04"
"847",210,"VVCVV",0,1,938,"C","04"
"848",211,"CCCCC",1,1,491,"C","04"
"849",212,"BBVBB",1,1,504,"C","04"
"850",1,"XXVXX",0,3,2000,"C","05"
"851",2,"XXBXX",0,2,1230,"C","05"
"852",3,"VVXVV",0,1,1401,"C","05"
"853",4,"CCVCC",0,1,827,"C","05"
"854",5,"BBBBB",1,1,787,"C","05"
"855",6,"VVBVV",1,1,788,"C","05"
"856",7,"BBBBB",1,1,579,"C","05"
"857",8,"BBXBB",0,1,798,"C","05"
"858",9,"VVCVV",0,1,461,"C","05"
"859",10,"CCCCC",1,2,706,"C","05"
"860",11,"XXCXX",1,1,830,"C","05"
"861",12,"BBXBB",0,1,796,"C","05"
"862",13,"CCXCC",1,1,1206,"C","05"
"863",14,"XXVXX",0,1,693,"C","05"
"864",15,"XXVXX",0,2,972,"C","05"
"865",16,"XXBXX",0,2,873,"C","05"
"866",17,"BBCBB",0,1,678,"C","05"
"867",18,"VVBVV",1,1,788,"C","05"
"868",19,"BBCBB",0,1,758,"C","05"
"869",20,"CCBCC",0,1,790,"C","05"
"870",21,"BBBBB",1,1,774,"C","05"
"871",22,"BBCBB",0,1,496,"C","05"
"872",23,"XXBXX",0,1,798,"C","05"
"873",24,"VVCVV",0,1,677,"C","05"
"874",25,"VVXVV",0,1,674,"C","05"
"875",26,"XXBXX",0,1,728,"C","05"
"876",27,"BBXBB",0,1,660,"C","05"
"877",28,"VVVVV",1,1,651,"C","05"
"878",29,"XXBXX",0,1,1001,"C","05"
"879",30,"XXCXX",1,1,729,"C","05"
"880",31,"XXBXX",0,1,716,"C","05"
"881",32,"BBVBB",1,1,753,"C","05"
"882",33,"BBBBB",1,1,633,"C","05"
"883",34,"XXXXX",1,1,643,"C","05"
"884",35,"VVXVV",0,1,959,"C","05"
"885",36,"XXXXX",1,1,507,"C","05"
"886",37,"CCCCC",1,1,487,"C","05"
"887",38,"XXXXX",1,1,665,"C","05"
"888",39,"CCXCC",1,1,487,"C","05"
"889",40,"CCCCC",1,1,534,"C","05"
"890",41,"BBCBB",0,1,624,"C","05"
"891",42,"BBBBB",1,2,520,"C","05"
"892",43,"VVCVV",0,1,770,"C","05"
"893",44,"VVXVV",0,1,444,"C","05"
"894",45,"XXBXX",0,1,657,"C","05"
"895",46,"CCBCC",0,1,441,"C","05"
"896",47,"VVBVV",1,1,616,"C","05"
"897",48,"VVVVV",1,1,814,"C","05"
"898",49,"XXCXX",1,1,541,"C","05"
"899",50,"BBXBB",0,1,657,"C","05"
"900",51,"BBCBB",0,1,1415,"C","05"
"901",52,"XXCXX",1,1,592,"C","05"
"902",53,"XXCXX",1,1,537,"C","05"
"903",54,"XXVXX",0,1,780,"C","05"
"904",55,"VVCVV",0,1,773,"C","05"
"905",56,"XXBXX",0,1,782,"C","05"
"906",57,"VVVVV",1,1,663,"C","05"
"907",58,"CCBCC",0,2,571,"C","05"
"908",59,"BBVBB",1,1,906,"C","05"
"909",60,"BBBBB",1,1,624,"C","05"
"910",61,"VVBVV",1,1,663,"C","05"
"911",62,"VVBVV",1,1,550,"C","05"
"912",63,"CCBCC",0,1,600,"C","05"
"913",64,"VVVVV",1,2,849,"C","05"
"914",65,"VVCVV",0,2,1125,"C","05"
"915",66,"VVCVV",0,1,702,"C","05"
"916",67,"VVCVV",0,1,522,"C","05"
"917",68,"VVVVV",1,1,759,"C","05"
"918",69,"VVCVV",0,1,801,"C","05"
"919",70,"CCVCC",0,1,801,"C","05"
"920",71,"XXBXX",0,1,677,"C","05"
"921",72,"VVCVV",0,1,654,"C","05"
"922",73,"CCBCC",0,1,724,"C","05"
"923",74,"CCCCC",1,1,641,"C","05"
"924",75,"XXCXX",1,1,558,"C","05"
"925",76,"XXVXX",0,1,601,"C","05"
"926",77,"XXBXX",0,1,654,"C","05"
"927",78,"XXXXX",1,1,558,"C","05"
"928",79,"VVBVV",1,1,575,"C","05"
"929",80,"CCCCC",1,2,577,"C","05"
"930",81,"BBBBB",1,1,824,"C","05"
"931",82,"XXBXX",0,1,655,"C","05"
"932",83,"VVXVV",0,1,591,"C","05"
"933",84,"CCBCC",0,1,687,"C","05"
"934",85,"VVVVV",1,1,756,"C","05"
"935",86,"VVVVV",1,1,591,"C","05"
"936",87,"VVBVV",1,1,719,"C","05"
"937",88,"BBVBB",1,1,554,"C","05"
"938",89,"BBXBB",0,1,565,"C","05"
"939",90,"BBCBB",0,1,527,"C","05"
"940",91,"XXVXX",0,1,649,"C","05"
"941",92,"XXCXX",1,1,759,"C","05"
"942",93,"VVBVV",1,1,714,"C","05"
"943",94,"XXCXX",1,1,797,"C","05"
"944",95,"XXBXX",0,1,693,"C","05"
"945",96,"XXCXX",1,1,779,"C","05"
"946",97,"VVVVV",1,1,692,"C","05"
"947",98,"VVVVV",1,1,515,"C","05"
"948",99,"VVVVV",1,1,509,"C","05"
"949",100,"VVBVV",1,1,713,"C","05"
"950",101,"XXBXX",0,1,469,"C","05"
"951",102,"VVCVV",0,1,690,"C","05"
"952",103,"BBVBB",1,2,1178,"C","05"
"953",104,"CCXCC",1,1,670,"C","05"
"954",105,"CCCCC",1,1,476,"C","05"
"955",106,"BBXBB",0,1,497,"C","05"
"956",107,"VVXVV",0,1,540,"C","05"
"957",108,"BBBBB",1,1,713,"C","05"
"958",109,"BBCBB",0,1,987,"C","05"
"959",110,"CCVCC",0,1,668,"C","05"
"960",111,"CCVCC",0,1,810,"C","05"
"961",112,"XXVXX",0,1,580,"C","05"
"962",113,"VVVVV",1,1,1055,"C","05"
"963",114,"BBXBB",0,1,630,"C","05"
"964",115,"BBVBB",1,1,598,"C","05"
"965",116,"VVCVV",0,1,797,"C","05"
"966",117,"CCBCC",0,2,461,"C","05"
"967",118,"XXXXX",1,1,560,"C","05"
"968",119,"XXCXX",1,1,443,"C","05"
"969",120,"BBCBB",0,1,554,"C","05"
"970",121,"XXBXX",0,1,716,"C","05"
"971",122,"VVXVV",0,1,607,"C","05"
"972",123,"XXXXX",1,1,479,"C","05"
"973",124,"BBVBB",1,1,645,"C","05"
"974",125,"BBCBB",0,1,539,"C","05"
"975",126,"CCBCC",0,1,831,"C","05"
"976",127,"BBXBB",0,1,757,"C","05"
"977",128,"VVXVV",0,1,495,"C","05"
"978",129,"CCXCC",1,1,492,"C","05"
"979",130,"XXBXX",0,1,631,"C","05"
"980",131,"BBCBB",0,1,679,"C","05"
"981",132,"XXCXX",1,1,621,"C","05"
"982",133,"VVVVV",1,1,822,"C","05"
"983",134,"VVCVV",0,1,635,"C","05"
"984",135,"VVCVV",0,1,538,"C","05"
"985",136,"CCCCC",1,2,1204,"C","05"
"986",137,"VVXVV",0,1,546,"C","05"
"987",138,"XXXXX",1,1,557,"C","05"
"988",139,"VVCVV",0,1,577,"C","05"
"989",140,"XXVXX",0,1,752,"C","05"
"990",141,"BBBBB",1,1,587,"C","05"
"991",142,"CCXCC",1,1,602,"C","05"
"992",143,"VVXVV",0,1,532,"C","05"
"993",144,"XXVXX",0,1,606,"C","05"
"994",145,"CCBCC",0,2,582,"C","05"
"995",146,"VVCVV",0,1,756,"C","05"
"996",147,"VVCVV",0,1,1376,"C","05"
"997",148,"VVCVV",0,1,512,"C","05"
"998",149,"CCVCC",0,2,502,"C","05"
"999",150,"CCBCC",0,1,696,"C","05"
"1000",151,"CCVCC",0,1,813,"C","05"
"1001",152,"VVVVV",1,1,645,"C","05"
"1002",153,"VVVVV",1,1,516,"C","05"
"1003",154,"CCBCC",0,1,768,"C","05"
"1004",155,"BBBBB",1,1,553,"C","05"
"1005",156,"XXXXX",1,1,452,"C","05"
"1006",157,"VVVVV",1,1,603,"C","05"
"1007",158,"BBXBB",0,1,778,"C","05"
"1008",159,"VVXVV",0,1,572,"C","05"
"1009",160,"XXVXX",0,1,678,"C","05"
"1010",161,"XXXXX",1,1,722,"C","05"
"1011",162,"CCBCC",0,1,790,"C","05"
"1012",163,"VVXVV",0,1,694,"C","05"
"1013",164,"BBVBB",1,1,786,"C","05"
"1014",165,"BBXBB",0,1,516,"C","05"
"1015",166,"VVXVV",0,1,543,"C","05"
"1016",167,"BBCBB",0,1,561,"C","05"
"1017",168,"XXBXX",0,1,660,"C","05"
"1018",169,"CCXCC",1,1,577,"C","05"
"1019",170,"BBXBB",0,1,530,"C","05"
"1020",171,"CCCCC",1,1,693,"C","05"
"1021",172,"CCCCC",1,1,771,"C","05"
"1022",173,"BBCBB",0,1,787,"C","05"
"1023",174,"CCBCC",0,1,554,"C","05"
"1024",175,"XXXXX",1,1,515,"C","05"
"1025",176,"VVBVV",1,1,832,"C","05"
"1026",177,"VVBVV",1,1,583,"C","05"
"1027",178,"BBVBB",1,1,704,"C","05"
"1028",179,"BBXBB",0,1,652,"C","05"
"1029",180,"CCCCC",1,1,625,"C","05"
"1030",181,"VVCVV",0,2,722,"C","05"
"1031",182,"CCXCC",1,1,720,"C","05"
"1032",183,"XXXXX",1,1,606,"C","05"
"1033",184,"VVCVV",0,2,830,"C","05"
"1034",185,"VVBVV",1,1,674,"C","05"
"1035",186,"VVXVV",0,1,624,"C","05"
"1036",187,"BBXBB",0,1,475,"C","05"
"1037",188,"XXVXX",0,1,663,"C","05"
"1038",189,"BBCBB",0,1,692,"C","05"
"1039",190,"XXCXX",1,1,608,"C","05"
"1040",191,"VVXVV",0,1,499,"C","05"
"1041",192,"CCXCC",1,1,501,"C","05"
"1042",193,"VVVVV",1,1,634,"C","05"
"1043",194,"BBVBB",1,1,713,"C","05"
"1044",195,"CCCCC",1,2,710,"C","05"
"1045",196,"XXCXX",1,1,749,"C","05"
"1046",197,"XXVXX",0,1,715,"C","05"
"1047",198,"CCXCC",1,1,726,"C","05"
"1048",199,"BBVBB",1,1,985,"C","05"
"1049",200,"CCBCC",0,1,714,"C","05"
"1050",201,"VVXVV",0,1,917,"C","05"
"1051",202,"VVXVV",0,1,521,"C","05"
"1052",203,"VVBVV",1,1,684,"C","05"
"1053",204,"VVVVV",1,1,752,"C","05"
"1054",205,"BBCBB",0,1,587,"C","05"
"1055",206,"VVCVV",0,1,580,"C","05"
"1056",207,"CCBCC",0,1,606,"C","05"
"1057",208,"BBXBB",0,1,613,"C","05"
"1058",209,"VVXVV",0,1,716,"C","05"
"1059",210,"CCVCC",0,1,808,"C","05"
"1060",211,"BBCBB",0,1,904,"C","05"
"1061",212,"VVCVV",0,1,490,"C","05"
"1062",1,"VVXVV",0,3,2000,"C","06"
"1063",2,"VVBVV",1,3,2000,"C","06"
"1064",3,"CCBCC",0,1,1332,"C","06"
"1065",4,"XXXXX",1,1,672,"C","06"
"1066",5,"BBBBB",1,1,870,"C","06"
"1067",6,"VVCVV",0,2,738,"C","06"
"1068",7,"XXBXX",0,1,1075,"C","06"
"1069",8,"BBVBB",1,1,1160,"C","06"
"1070",9,"BBVBB",1,1,859,"C","06"
"1071",10,"XXXXX",1,1,729,"C","06"
"1072",11,"CCVCC",0,2,717,"C","06"
"1073",12,"XXCXX",1,1,1174,"C","06"
"1074",13,"BBCBB",0,3,2000,"C","06"
"1075",14,"VVCVV",0,1,1012,"C","06"
"1076",15,"XXVXX",0,1,525,"C","06"
"1077",16,"XXCXX",1,1,618,"C","06"
"1078",17,"BBVBB",1,1,863,"C","06"
"1079",18,"CCBCC",0,1,1191,"C","06"
"1080",19,"XXXXX",1,1,724,"C","06"
"1081",20,"XXBXX",0,1,763,"C","06"
"1082",21,"VVVVV",1,1,1060,"C","06"
"1083",22,"VVVVV",1,1,1067,"C","06"
"1084",23,"CCVCC",0,1,1117,"C","06"
"1085",24,"XXXXX",1,1,612,"C","06"
"1086",25,"BBBBB",1,1,724,"C","06"
"1087",26,"BBXBB",0,1,791,"C","06"
"1088",27,"XXBXX",0,1,766,"C","06"
"1089",28,"BBCBB",0,1,663,"C","06"
"1090",29,"CCXCC",1,1,670,"C","06"
"1091",30,"BBXBB",0,1,605,"C","06"
"1092",31,"BBXBB",0,1,748,"C","06"
"1093",32,"BBCBB",0,1,605,"C","06"
"1094",33,"VVXVV",0,1,799,"C","06"
"1095",34,"BBBBB",1,1,575,"C","06"
"1096",35,"VVXVV",0,1,680,"C","06"
"1097",36,"VVXVV",0,1,566,"C","06"
"1098",37,"XXBXX",0,1,790,"C","06"
"1099",38,"XXBXX",0,1,576,"C","06"
"1100",39,"BBBBB",1,1,786,"C","06"
"1101",40,"XXXXX",1,1,706,"C","06"
"1102",41,"VVBVV",1,1,644,"C","06"
"1103",42,"VVVVV",1,1,780,"C","06"
"1104",43,"XXBXX",0,1,773,"C","06"
"1105",44,"CCBCC",0,1,623,"C","06"
"1106",45,"BBVBB",1,1,863,"C","06"
"1107",46,"BBBBB",1,1,748,"C","06"
"1108",47,"VVXVV",0,1,559,"C","06"
"1109",48,"XXBXX",0,1,570,"C","06"
"1110",49,"BBXBB",0,1,580,"C","06"
"1111",50,"XXVXX",0,1,635,"C","06"
"1112",51,"BBCBB",0,1,580,"C","06"
"1113",52,"CCCCC",1,1,588,"C","06"
"1114",53,"XXXXX",1,1,515,"C","06"
"1115",54,"CCXCC",1,1,591,"C","06"
"1116",55,"BBCBB",0,1,935,"C","06"
"1117",56,"XXXXX",1,1,555,"C","06"
"1118",57,"CCCCC",1,1,643,"C","06"
"1119",58,"VVVVV",1,1,869,"C","06"
"1120",59,"XXCXX",1,1,585,"C","06"
"1121",60,"CCVCC",0,1,648,"C","06"
"1122",61,"VVBVV",1,1,719,"C","06"
"1123",62,"VVVVV",1,1,899,"C","06"
"1124",63,"CCXCC",1,1,703,"C","06"
"1125",64,"XXXXX",1,1,563,"C","06"
"1126",65,"XXCXX",1,1,550,"C","06"
"1127",66,"CCVCC",0,1,496,"C","06"
"1128",67,"BBCBB",0,1,635,"C","06"
"1129",68,"CCBCC",0,1,602,"C","06"
"1130",69,"VVBVV",1,1,586,"C","06"
"1131",70,"XXCXX",1,1,651,"C","06"
"1132",71,"BBCBB",0,1,627,"C","06"
"1133",72,"VVXVV",0,1,625,"C","06"
"1134",73,"VVCVV",0,1,577,"C","06"
"1135",74,"VVCVV",0,1,476,"C","06"
"1136",75,"CCXCC",1,1,544,"C","06"
"1137",76,"XXBXX",0,1,505,"C","06"
"1138",77,"CCVCC",0,1,465,"C","06"
"1139",78,"XXVXX",0,1,612,"C","06"
"1140",79,"XXBXX",0,1,548,"C","06"
"1141",80,"CCVCC",0,1,600,"C","06"
"1142",81,"VVCVV",0,1,486,"C","06"
"1143",82,"CCCCC",1,1,435,"C","06"
"1144",83,"VVXVV",0,1,586,"C","06"
"1145",84,"BBBBB",1,1,506,"C","06"
"1146",85,"XXCXX",1,1,543,"C","06"
"1147",86,"BBXBB",0,1,625,"C","06"
"1148",87,"XXVXX",0,1,610,"C","06"
"1149",88,"BBXBB",0,1,624,"C","06"
"1150",89,"BBVBB",1,1,600,"C","06"
"1151",90,"XXCXX",1,1,658,"C","06"
"1152",91,"XXCXX",1,1,1009,"C","06"
"1153",92,"VVCVV",0,1,689,"C","06"
"1154",93,"XXCXX",1,1,597,"C","06"
"1155",94,"XXBXX",0,1,670,"C","06"
