"","block","trial","trialType","score","match","miss","falseAlarm","RT","Memory","currentLetter","nback1","nback2","condition","subn"
"414",2,13,1,1,1,0,0,486,1,2,2,6,"C","04"
"415",2,14,0,1,0,0,0,3000,2,10,10,2,"C","04"
"416",2,15,1,0,0,1,0,3000,1,2,2,10,"C","04"
"417",2,16,0,1,0,0,0,3000,3,6,6,2,"C","04"
"418",2,17,1,1,1,0,0,349,1,2,2,6,"C","04"
"419",2,18,1,0,0,1,0,3000,1,6,6,2,"C","04"
"420",2,19,0,1,0,0,0,3000,2,12,12,6,"C","04"
"421",2,20,0,1,0,0,0,3000,2,7,7,12,"C","04"
"422",2,21,0,1,0,0,0,3000,2,8,8,7,"C","04"
"423",2,22,0,1,0,0,0,3000,3,1,1,8,"C","04"
"424",2,23,0,1,0,0,0,3000,2,1,1,1,"C","04"
"425",2,24,1,1,1,0,0,587,1,1,1,1,"C","04"
"426",2,25,1,0,0,1,0,3000,1,1,1,1,"C","04"
"427",3,1,0,1,0,0,0,3000,2,6,6,1,"C","04"
"428",3,2,0,1,0,0,0,3000,3,10,10,6,"C","04"
"429",3,3,1,1,1,0,0,618,1,6,6,10,"C","04"
"430",3,4,1,0,0,1,0,3000,1,10,10,6,"C","04"
"431",3,5,0,1,0,0,0,3000,2,12,12,10,"C","04"
"432",3,6,0,1,0,0,0,3000,3,7,7,12,"C","04"
"433",3,7,0,1,0,0,0,3000,2,8,8,7,"C","04"
"434",3,8,1,1,1,0,0,613,1,7,7,8,"C","04"
"435",3,9,0,1,0,0,0,3000,2,2,2,7,"C","04"
"436",3,10,0,1,0,0,0,3000,2,6,6,2,"C","04"
"437",3,11,0,1,0,0,0,3000,3,10,10,6,"C","04"
"438",3,12,0,1,0,0,0,3000,2,15,15,10,"C","04"
"439",3,13,0,1,0,0,0,3000,2,4,4,15,"C","04"
"440",3,14,0,0,0,0,1,519,2,10,10,4,"C","04"
"441",3,15,1,0,0,1,0,3000,1,4,4,10,"C","04"
"442",3,16,0,1,0,0,0,3000,3,12,12,4,"C","04"
"443",3,17,0,0,0,0,1,396,2,11,11,12,"C","04"
"444",3,18,0,1,0,0,0,3000,2,4,4,11,"C","04"
"445",3,19,0,1,0,0,0,3000,3,5,5,4,"C","04"
"446",3,20,0,1,0,0,0,3000,2,1,1,5,"C","04"
"447",3,21,1,1,1,0,0,456,1,5,5,1,"C","04"
"448",3,22,1,0,0,1,0,3000,1,1,1,5,"C","04"
"449",3,23,0,1,0,0,0,3000,3,4,4,1,"C","04"
"450",3,24,0,1,0,0,0,3000,3,10,10,4,"C","04"
"451",3,25,0,1,0,0,0,3000,3,13,13,10,"C","04"
"452",4,1,0,1,0,0,0,3000,3,7,7,13,"C","04"
"453",4,2,0,1,0,0,0,3000,1,3,3,7,"C","04"
"454",4,3,1,1,1,0,0,388,1,7,7,3,"C","04"
"455",4,4,1,0,0,1,0,3000,1,3,3,7,"C","04"
"456",4,5,0,1,0,0,0,3000,2,12,12,3,"C","04"
"457",4,6,1,1,1,0,0,491,1,3,3,12,"C","04"
"458",4,7,1,0,0,1,0,3000,1,12,12,3,"C","04"
"459",4,8,1,0,0,1,0,3000,1,3,3,12,"C","04"
"460",4,9,0,1,0,0,0,3000,3,8,8,3,"C","04"
"461",4,10,0,1,0,0,0,3000,2,4,4,8,"C","04"
"462",4,11,0,1,0,0,0,3000,3,2,2,4,"C","04"
"463",4,12,1,1,1,0,0,357,1,4,4,2,"C","04"
"464",4,13,0,1,0,0,0,3000,2,14,14,4,"C","04"
"465",4,14,1,0,0,1,0,3000,1,4,4,14,"C","04"
"466",4,15,0,1,0,0,0,3000,3,11,11,4,"C","04"
"467",4,16,0,1,0,0,0,3000,3,8,8,11,"C","04"
"468",4,17,1,1,1,0,0,383,1,11,11,8,"C","04"
"469",4,18,0,1,0,0,0,3000,3,3,3,11,"C","04"
"470",4,19,0,1,0,0,0,3000,3,7,7,3,"C","04"
"471",4,20,0,1,0,0,0,3000,2,15,15,7,"C","04"
"472",4,21,0,1,0,0,0,3000,3,9,9,15,"C","04"
"473",4,22,0,1,0,0,0,3000,3,4,4,9,"C","04"
"474",4,23,0,1,0,0,0,3000,2,11,11,4,"C","04"
"475",4,24,0,1,0,0,0,3000,3,1,1,11,"C","04"
"476",4,25,0,1,0,0,0,3000,3,1,1,1,"C","04"
"477",5,1,0,1,0,0,0,3000,3,14,14,1,"C","04"
"478",5,2,0,1,0,0,0,3000,3,11,11,14,"C","04"
"479",5,3,1,1,1,0,0,469,1,14,14,11,"C","04"
"480",5,4,1,0,0,1,0,3000,1,11,11,14,"C","04"
"481",5,5,0,1,0,0,0,3000,2,13,13,11,"C","04"
"482",5,6,1,1,1,0,0,541,1,11,11,13,"C","04"
"483",5,7,1,0,0,1,0,3000,1,13,13,11,"C","04"
"484",5,8,0,1,0,0,0,3000,2,15,15,13,"C","04"
"485",5,9,0,1,0,0,0,3000,3,11,11,15,"C","04"
"486",5,10,1,1,1,0,0,368,1,15,15,11,"C","04"
"487",5,11,0,1,0,0,0,3000,3,12,12,15,"C","04"
"488",5,12,0,1,0,0,0,3000,3,8,8,12,"C","04"
"489",5,13,0,1,0,0,0,3000,2,4,4,8,"C","04"
"490",5,14,0,1,0,0,0,3000,2,11,11,4,"C","04"
"491",5,15,1,1,1,0,0,409,1,4,4,11,"C","04"
"492",5,16,0,1,0,0,0,3000,2,2,2,4,"C","04"
"493",5,17,0,1,0,0,0,3000,2,7,7,2,"C","04"
"494",5,18,1,1,1,0,0,361,1,2,2,7,"C","04"
"495",5,19,1,0,0,1,0,3000,1,7,7,2,"C","04"
"496",5,20,1,0,0,1,0,3000,1,2,2,7,"C","04"
"497",5,21,1,1,1,0,0,364,1,7,7,2,"C","04"
"498",5,22,0,1,0,0,0,3000,2,8,8,7,"C","04"
"499",5,23,0,0,0,0,1,425,3,2,2,8,"C","04"
"500",5,24,0,1,0,0,0,3000,3,6,6,2,"C","04"
"501",5,25,0,1,0,0,0,3000,2,3,3,6,"C","04"
"502",1,1,0,1,0,0,0,3000,3,9,9,0,"C","05"
"503",1,2,0,1,0,0,0,3000,3,6,6,9,"C","05"
"504",1,3,0,1,0,0,0,3000,2,15,15,6,"C","05"
"505",1,4,0,1,0,0,0,3000,3,14,14,15,"C","05"
"506",1,5,0,1,0,0,0,3000,2,1,1,14,"C","05"
"507",1,6,1,1,1,0,0,866,1,14,14,1,"C","05"
"508",1,7,0,1,0,0,0,3000,2,7,7,14,"C","05"
"509",1,8,0,1,0,0,0,3000,3,13,13,7,"C","05"
"510",1,9,1,1,1,0,0,526,1,7,7,13,"C","05"
"511",1,10,0,1,0,0,0,3000,2,8,8,7,"C","05"
"512",1,11,1,0,0,1,0,3000,1,7,7,8,"C","05"
"513",1,12,1,1,1,0,0,558,1,8,8,7,"C","05"
"514",1,13,0,1,0,0,0,3000,2,11,11,8,"C","05"
"515",1,14,0,1,0,0,0,3000,2,1,1,11,"C","05"
"516",1,15,0,1,0,0,0,3000,3,14,14,1,"C","05"
"517",1,16,0,1,0,0,0,3000,2,2,2,14,"C","05"
"518",1,17,0,1,0,0,0,3000,2,3,3,2,"C","05"
"519",1,18,0,0,0,0,1,510,2,8,8,3,"C","05"
"520",1,19,0,1,0,0,0,3000,3,14,14,8,"C","05"
"521",1,20,1,0,0,1,0,3000,1,8,8,14,"C","05"
"522",1,21,0,1,0,0,0,3000,3,5,5,8,"C","05"
"523",1,22,0,1,0,0,0,3000,2,15,15,5,"C","05"
"524",1,23,0,1,0,0,0,3000,2,3,3,15,"C","05"
"525",1,24,1,1,1,0,0,551,1,15,15,3,"C","05"
"526",1,25,1,0,0,1,0,3000,1,3,3,15,"C","05"
"527",2,1,0,1,0,0,0,3000,1,4,4,3,"C","05"
"528",2,2,0,1,0,0,0,3000,3,10,10,4,"C","05"
"529",2,3,1,1,1,0,0,424,1,4,4,10,"C","05"
"530",2,4,1,0,0,1,0,3000,1,10,10,4,"C","05"
"531",2,5,0,1,0,0,0,3000,3,5,5,10,"C","05"
"532",2,6,1,1,1,0,0,517,1,10,10,5,"C","05"
"533",2,7,0,1,0,0,0,3000,2,8,8,10,"C","05"
"534",2,8,0,1,0,0,0,3000,2,8,8,8,"C","05"
"535",2,9,0,1,0,0,0,3000,2,1,1,8,"C","05"
"536",2,10,1,1,1,0,0,538,1,8,8,1,"C","05"
"537",2,11,0,1,0,0,0,3000,2,12,12,8,"C","05"
"538",2,12,1,0,0,1,0,3000,1,8,8,12,"C","05"
"539",2,13,1,1,1,0,0,590,1,12,12,8,"C","05"
"540",2,14,0,1,0,0,0,3000,2,7,7,12,"C","05"
"541",2,15,0,1,0,0,0,3000,2,3,3,7,"C","05"
"542",2,16,0,1,0,0,0,3000,2,1,1,3,"C","05"
"543",2,17,1,1,1,0,0,620,1,3,3,1,"C","05"
"544",2,18,0,1,0,0,0,3000,2,10,10,3,"C","05"
"545",2,19,0,1,0,0,0,3000,3,14,14,10,"C","05"
"546",2,20,0,1,0,0,0,3000,2,5,5,14,"C","05"
"547",2,21,0,1,0,0,0,3000,3,12,12,5,"C","05"
"548",2,22,1,1,1,0,0,383,1,5,5,12,"C","05"
"549",2,23,1,0,0,1,0,3000,1,12,12,5,"C","05"
"550",2,24,0,1,0,0,0,3000,3,6,6,12,"C","05"
"551",2,25,0,1,0,0,0,3000,2,7,7,6,"C","05"
"552",3,1,0,1,0,0,0,3000,1,10,10,7,"C","05"
"553",3,2,0,1,0,0,0,3000,2,12,12,10,"C","05"
"554",3,3,0,1,0,0,0,3000,2,8,8,12,"C","05"
"555",3,4,1,1,1,0,0,539,1,12,12,8,"C","05"
"556",3,5,0,1,0,0,0,3000,2,14,14,12,"C","05"
"557",3,6,0,1,0,0,0,3000,2,5,5,14,"C","05"
"558",3,7,0,1,0,0,0,3000,3,6,6,5,"C","05"
"559",3,8,0,1,0,0,0,3000,3,10,10,6,"C","05"
"560",3,9,0,1,0,0,0,3000,3,5,5,10,"C","05"
"561",3,10,1,1,1,0,0,668,1,10,10,5,"C","05"
"562",3,11,0,1,0,0,0,3000,3,1,1,10,"C","05"
"563",3,12,1,0,0,1,0,3000,1,10,10,1,"C","05"
"564",3,13,0,1,0,0,0,3000,2,9,9,10,"C","05"
"565",3,14,0,1,0,0,0,3000,3,8,8,9,"C","05"
"566",3,15,0,1,0,0,0,3000,2,7,7,8,"C","05"
"567",3,16,0,1,0,0,0,3000,2,15,15,7,"C","05"
"568",3,17,0,1,0,0,0,3000,3,2,2,15,"C","05"
"569",3,18,1,1,1,0,0,420,1,15,15,2,"C","05"
"570",3,19,1,0,0,1,0,3000,1,2,2,15,"C","05"
"571",3,20,1,0,0,1,0,3000,1,15,15,2,"C","05"
"572",3,21,0,1,0,0,0,3000,2,8,8,15,"C","05"
"573",3,22,0,1,0,0,0,3000,3,4,4,8,"C","05"
"574",3,23,1,1,1,0,0,502,1,8,8,4,"C","05"
"575",3,24,1,0,0,1,0,3000,1,4,4,8,"C","05"
"576",3,25,0,1,0,0,0,3000,3,7,7,4,"C","05"
"577",4,1,0,1,0,0,0,3000,1,5,5,7,"C","05"
"578",4,2,0,1,0,0,0,3000,3,6,6,5,"C","05"
"579",4,3,1,1,1,0,0,617,1,5,5,6,"C","05"
"580",4,4,0,1,0,0,0,3000,2,7,7,5,"C","05"
"581",4,5,1,0,0,1,0,3000,1,5,5,7,"C","05"
"582",4,6,0,1,0,0,0,3000,3,10,10,5,"C","05"
"583",4,7,1,1,1,0,0,598,1,5,5,10,"C","05"
"584",4,8,0,1,0,0,0,3000,3,8,8,5,"C","05"
"585",4,9,0,1,0,0,0,3000,3,12,12,8,"C","05"
"586",4,10,1,1,1,0,0,442,1,8,8,12,"C","05"
"587",4,11,0,1,0,0,0,3000,3,8,8,8,"C","05"
"588",4,12,0,1,0,0,0,3000,2,6,6,8,"C","05"
"589",4,13,1,1,1,0,0,529,1,8,8,6,"C","05"
"590",4,14,0,1,0,0,0,3000,3,3,3,8,"C","05"
"591",4,15,0,1,0,0,0,3000,2,2,2,3,"C","05"
"592",4,16,0,1,0,0,0,3000,3,9,9,2,"C","05"
"593",4,17,0,1,0,0,0,3000,2,15,15,9,"C","05"
"594",4,18,0,1,0,0,0,3000,2,13,13,15,"C","05"
"595",4,19,0,1,0,0,0,3000,2,7,7,13,"C","05"
"596",4,20,1,1,1,0,0,473,1,13,13,7,"C","05"
"597",4,21,1,0,0,1,0,3000,1,7,7,13,"C","05"
"598",4,22,1,0,0,1,0,3000,1,13,13,7,"C","05"
"599",4,23,0,1,0,0,0,3000,3,15,15,13,"C","05"
"600",4,24,0,1,0,0,0,3000,3,1,1,15,"C","05"
"601",4,25,1,1,1,0,0,431,1,15,15,1,"C","05"
"602",5,1,0,1,0,0,0,3000,2,6,6,15,"C","05"
"603",5,2,0,1,0,0,0,3000,3,5,5,6,"C","05"
"604",5,3,1,1,1,0,0,490,1,6,6,5,"C","05"
"605",5,4,0,1,0,0,0,3000,2,13,13,6,"C","05"
"606",5,5,0,1,0,0,0,3000,3,10,10,13,"C","05"
"607",5,6,0,1,0,0,0,3000,2,3,3,10,"C","05"
"608",5,7,0,1,0,0,0,3000,2,14,14,3,"C","05"
"609",5,8,0,1,0,0,0,3000,2,5,5,14,"C","05"
"610",5,9,0,1,0,0,0,3000,2,1,1,5,"C","05"
"611",5,10,0,1,0,0,0,3000,2,13,13,1,"C","05"
"612",5,11,0,1,0,0,0,3000,3,9,9,13,"C","05"
"613",5,12,1,1,1,0,0,555,1,13,13,9,"C","05"
"614",5,13,1,0,0,1,0,3000,1,9,9,13,"C","05"
"615",5,14,1,0,0,1,0,3000,1,13,13,9,"C","05"
"616",5,15,0,1,0,0,0,3000,2,11,11,13,"C","05"
"617",5,16,1,1,1,0,0,389,1,13,13,11,"C","05"
"618",5,17,0,1,0,0,0,3000,2,3,3,13,"C","05"
"619",5,18,0,1,0,0,0,3000,2,9,9,3,"C","05"
"620",5,19,0,1,0,0,0,3000,2,6,6,9,"C","05"
"621",5,20,1,1,1,0,0,593,1,9,9,6,"C","05"
"622",5,21,0,1,0,0,0,3000,3,5,5,9,"C","05"
"623",5,22,0,1,0,0,0,3000,2,6,6,5,"C","05"
"624",5,23,0,0,0,0,1,630,3,6,6,6,"C","05"
"625",5,24,0,1,0,0,0,3000,3,2,2,6,"C","05"
"626",5,25,0,1,0,0,0,3000,2,2,2,2,"C","05"
"627",1,1,0,1,0,0,0,3000,3,4,4,0,"C","06"
"628",1,2,0,1,0,0,0,3000,1,5,5,4,"C","06"
"629",1,3,0,1,0,0,0,3000,2,3,3,5,"C","06"
"630",1,4,0,1,0,0,0,3000,3,8,8,3,"C","06"
"631",1,5,0,1,0,0,0,3000,2,4,4,8,"C","06"
"632",1,6,1,0,0,1,0,3000,1,8,8,4,"C","06"
"633",1,7,0,1,0,0,0,3000,2,15,15,8,"C","06"
"634",1,8,0,1,0,0,0,3000,2,13,13,15,"C","06"
"635",1,9,1,1,1,0,0,390,1,15,15,13,"C","06"
"636",1,10,0,1,0,0,0,3000,3,14,14,15,"C","06"
"637",1,11,0,1,0,0,0,3000,3,2,2,14,"C","06"
"638",1,12,0,1,0,0,0,3000,2,7,7,2,"C","06"
"639",1,13,1,1,1,0,0,403,1,2,2,7,"C","06"
"640",1,14,1,1,1,0,0,610,1,7,7,2,"C","06"
"641",1,15,1,1,1,0,0,928,1,2,2,7,"C","06"
"642",1,16,1,1,1,0,0,462,1,7,7,2,"C","06"
"643",1,17,1,1,1,0,0,398,1,2,2,7,"C","06"
"644",1,18,1,1,1,0,0,325,1,7,7,2,"C","06"
"645",1,19,0,1,0,0,0,3000,2,8,8,7,"C","06"
"646",1,20,0,1,0,0,0,3000,2,14,14,8,"C","06"
"647",1,21,0,1,0,0,0,3000,2,10,10,14,"C","06"
"648",1,22,0,1,0,0,0,3000,2,9,9,10,"C","06"
"649",1,23,0,1,0,0,0,3000,2,8,8,9,"C","06"
"650",1,24,0,1,0,0,0,3000,3,7,7,8,"C","06"
"651",1,25,0,1,0,0,0,3000,3,3,3,7,"C","06"
"652",2,1,0,1,0,0,0,3000,1,14,14,3,"C","06"
"653",2,2,0,0,0,0,1,847,1,14,14,14,"C","06"
"654",2,3,0,1,0,0,0,3000,2,12,12,14,"C","06"
"655",2,4,1,1,1,0,0,414,1,14,14,12,"C","06"
"656",2,5,1,1,1,0,0,762,1,12,12,14,"C","06"
"657",2,6,0,1,0,0,0,3000,2,8,8,12,"C","06"
"658",2,7,0,1,0,0,0,3000,3,8,8,8,"C","06"
"659",2,8,0,1,0,0,0,3000,2,3,3,8,"C","06"
"660",2,9,0,1,0,0,0,3000,2,13,13,3,"C","06"
"661",2,10,0,1,0,0,0,3000,3,13,13,13,"C","06"
"662",2,11,1,1,1,0,0,364,1,13,13,13,"C","06"
"663",2,12,0,1,0,0,0,3000,2,9,9,13,"C","06"
"664",2,13,1,1,1,0,0,449,1,13,13,9,"C","06"
"665",2,14,0,1,0,0,0,3000,2,7,7,13,"C","06"
"666",2,15,0,1,0,0,0,3000,2,1,1,7,"C","06"
"667",2,16,0,1,0,0,0,3000,3,10,10,1,"C","06"
"668",2,17,0,1,0,0,0,3000,2,13,13,10,"C","06"
"669",2,18,0,1,0,0,0,3000,3,4,4,13,"C","06"
"670",2,19,0,1,0,0,0,3000,3,6,6,4,"C","06"
"671",2,20,0,1,0,0,0,3000,3,8,8,6,"C","06"
"672",2,21,0,1,0,0,0,3000,3,10,10,8,"C","06"
"673",2,22,0,1,0,0,0,3000,2,10,10,10,"C","06"
"674",2,23,0,1,0,0,0,3000,3,15,15,10,"C","06"
"675",2,24,0,1,0,0,0,3000,2,13,13,15,"C","06"
"676",2,25,0,1,0,0,0,3000,3,1,1,13,"C","06"
"677",3,1,0,1,0,0,0,3000,1,10,10,1,"C","06"
"678",3,2,0,1,0,0,0,3000,3,11,11,10,"C","06"
"679",3,3,0,1,0,0,0,3000,2,4,4,11,"C","06"
"680",3,4,0,1,0,0,0,3000,3,14,14,4,"C","06"
"681",3,5,0,1,0,0,0,3000,2,5,5,14,"C","06"
"682",3,6,0,1,0,0,0,3000,3,10,10,5,"C","06"
"683",3,7,0,1,0,0,0,3000,2,3,3,10,"C","06"
"684",3,8,0,1,0,0,0,3000,3,4,4,3,"C","06"
"685",3,9,1,1,1,0,0,761,1,3,3,4,"C","06"
"686",3,10,0,1,0,0,0,3000,2,14,14,3,"C","06"
"687",3,11,0,1,0,0,0,3000,3,9,9,14,"C","06"
"688",3,12,0,1,0,0,0,3000,2,13,13,9,"C","06"
"689",3,13,0,1,0,0,0,3000,2,11,11,13,"C","06"
"690",3,14,0,1,0,0,0,3000,3,10,10,11,"C","06"
"691",3,15,1,1,1,0,0,370,1,11,11,10,"C","06"
"692",3,16,0,1,0,0,0,3000,3,4,4,11,"C","06"
"693",3,17,1,1,1,0,0,494,1,11,11,4,"C","06"
"694",3,18,0,1,0,0,0,3000,2,14,14,11,"C","06"
"695",3,19,0,1,0,0,0,3000,3,3,3,14,"C","06"
"696",3,20,1,1,1,0,0,442,1,14,14,3,"C","06"
"697",3,21,1,1,1,0,0,388,1,3,3,14,"C","06"
"698",3,22,0,1,0,0,0,3000,3,6,6,3,"C","06"
"699",3,23,0,1,0,0,0,3000,2,1,1,6,"C","06"
"700",3,24,1,1,1,0,0,373,1,6,6,1,"C","06"
"701",3,25,0,1,0,0,0,3000,2,2,2,6,"C","06"
"702",4,1,0,1,0,0,0,3000,1,15,15,2,"C","06"
"703",4,2,0,1,0,0,0,3000,2,6,6,15,"C","06"
"704",4,3,0,1,0,0,0,3000,3,2,2,6,"C","06"
"705",4,4,1,1,1,0,0,351,1,6,6,2,"C","06"
"706",4,5,0,1,0,0,0,3000,2,11,11,6,"C","06"
"707",4,6,1,1,1,0,0,661,1,6,6,11,"C","06"
"708",4,7,0,1,0,0,0,3000,2,1,1,6,"C","06"
"709",4,8,0,1,0,0,0,3000,3,10,10,1,"C","06"
"710",4,9,0,1,0,0,0,3000,3,7,7,10,"C","06"
"711",4,10,0,1,0,0,0,3000,2,4,4,7,"C","06"
"712",4,11,0,1,0,0,0,3000,3,13,13,4,"C","06"
"713",4,12,1,1,1,0,0,382,1,4,4,13,"C","06"
"714",4,13,1,1,1,0,0,413,1,13,13,4,"C","06"
"715",4,14,1,1,1,0,0,731,1,4,4,13,"C","06"
"716",4,15,1,1,1,0,0,342,1,13,13,4,"C","06"
"717",4,16,0,1,0,0,0,3000,3,14,14,13,"C","06"
"718",4,17,0,1,0,0,0,3000,2,6,6,14,"C","06"
"719",4,18,1,1,1,0,0,399,1,14,14,6,"C","06"
"720",4,19,0,1,0,0,0,3000,2,11,11,14,"C","06"
"721",4,20,0,1,0,0,0,3000,2,2,2,11,"C","06"
"722",4,21,1,1,1,0,0,346,1,11,11,2,"C","06"
"723",4,22,0,1,0,0,0,3000,3,8,8,11,"C","06"
"724",4,23,1,1,1,0,0,384,1,11,11,8,"C","06"
"725",4,24,0,1,0,0,0,3000,2,3,3,11,"C","06"
"726",4,25,1,1,1,0,0,316,1,11,11,3,"C","06"
"727",5,1,0,1,0,0,0,3000,3,14,14,11,"C","06"
"728",5,2,0,1,0,0,0,3000,3,1,1,14,"C","06"
"729",5,3,0,1,0,0,0,3000,3,4,4,1,"C","06"
"730",5,4,0,1,0,0,0,3000,3,13,13,4,"C","06"
"731",5,5,0,1,0,0,0,3000,2,13,13,13,"C","06"
"732",5,6,1,1,1,0,0,392,1,13,13,13,"C","06"
"733",5,7,1,1,1,0,0,384,1,13,13,13,"C","06"
"734",5,8,1,1,1,0,0,408,1,13,13,13,"C","06"
"735",5,9,0,1,0,0,0,3000,2,3,3,13,"C","06"
"736",5,10,0,1,0,0,0,3000,2,9,9,3,"C","06"
"737",5,11,0,1,0,0,0,3000,2,10,10,9,"C","06"
"738",5,12,0,1,0,0,0,3000,3,5,5,10,"C","06"
"739",5,13,0,1,0,0,0,3000,2,4,4,5,"C","06"
"740",5,14,0,1,0,0,0,3000,3,8,8,4,"C","06"
"741",5,15,0,1,0,0,0,3000,3,13,13,8,"C","06"
"742",5,16,0,1,0,0,0,3000,3,3,3,13,"C","06"
"743",5,17,1,1,1,0,0,362,1,13,13,3,"C","06"
"744",5,18,0,1,0,0,0,3000,2,6,6,13,"C","06"
"745",5,19,0,1,0,0,0,3000,3,2,2,6,"C","06"
"746",5,20,0,1,0,0,0,3000,2,4,4,2,"C","06"
"747",5,21,1,1,1,0,0,637,1,2,2,4,"C","06"
"748",5,22,1,1,1,0,0,359,1,4,4,2,"C","06"
"749",5,23,0,1,0,0,0,3000,2,15,15,4,"C","06"
"750",5,24,0,1,0,0,0,3000,2,14,14,15,"C","06"
"751",5,25,0,1,0,0,0,3000,2,7,7,14,"C","06"
"752",1,1,0,1,0,0,0,3000,3,1,1,0,"C","07"
"753",1,2,0,1,0,0,0,3000,2,10,10,1,"C","07"
"754",1,3,0,1,0,0,0,3000,3,12,12,10,"C","07"
"755",1,4,1,1,1,0,0,994,1,10,10,12,"C","07"
"756",1,5,1,1,1,0,0,2211,1,12,12,10,"C","07"
"757",1,6,0,1,0,0,0,3000,3,4,4,12,"C","07"
"758",1,7,0,1,0,0,0,3000,3,13,13,4,"C","07"
"759",1,8,1,1,1,0,0,653,1,4,4,13,"C","07"
"760",1,9,0,1,0,0,0,3000,3,5,5,4,"C","07"
"761",1,10,1,1,1,0,0,587,1,4,4,5,"C","07"
"762",1,11,0,1,0,0,0,3000,2,12,12,4,"C","07"
"763",1,12,0,1,0,0,0,3000,2,7,7,12,"C","07"
"764",1,13,1,1,1,0,0,384,1,12,12,7,"C","07"
"765",1,14,0,1,0,0,0,3000,2,10,10,12,"C","07"
"766",1,15,1,1,1,0,0,421,1,12,12,10,"C","07"
"767",1,16,0,1,0,0,0,3000,3,15,15,12,"C","07"
"768",1,17,1,1,1,0,0,324,1,12,12,15,"C","07"
"769",1,18,0,1,0,0,0,3000,3,6,6,12,"C","07"
"770",1,19,0,1,0,0,0,3000,2,15,15,6,"C","07"
"771",1,20,0,1,0,0,0,3000,3,3,3,15,"C","07"
"772",1,21,0,1,0,0,0,3000,3,3,3,3,"C","07"
"773",1,22,1,1,1,0,0,412,1,3,3,3,"C","07"
"774",1,23,1,1,1,0,0,597,1,3,3,3,"C","07"
"775",1,24,0,1,0,0,0,3000,3,6,6,3,"C","07"
"776",1,25,1,1,1,0,0,313,1,3,3,6,"C","07"
"777",2,1,0,1,0,0,0,3000,3,12,12,3,"C","07"
"778",2,2,0,1,0,0,0,3000,3,1,1,12,"C","07"
"779",2,3,0,1,0,0,0,3000,2,13,13,1,"C","07"
"780",2,4,0,1,0,0,0,3000,3,12,12,13,"C","07"
"781",2,5,0,1,0,0,0,3000,3,9,9,12,"C","07"
"782",2,6,1,1,1,0,0,352,1,12,12,9,"C","07"
"783",2,7,1,1,1,0,0,686,1,9,9,12,"C","07"
"784",2,8,1,1,1,0,0,1527,1,12,12,9,"C","07"
"785",2,9,1,1,1,0,0,799,1,9,9,12,"C","07"
"786",2,10,0,1,0,0,0,3000,3,3,3,9,"C","07"
"787",2,11,1,1,1,0,0,363,1,9,9,3,"C","07"
"788",2,12,0,0,0,0,1,594,2,12,12,9,"C","07"
"789",2,13,1,1,1,0,0,1019,1,9,9,12,"C","07"
"790",2,14,1,0,0,1,0,3000,1,12,12,9,"C","07"
"791",2,15,0,0,0,0,1,509,2,12,12,12,"C","07"
"792",2,16,0,1,0,0,0,3000,3,14,14,12,"C","07"
"793",2,17,0,1,0,0,0,3000,2,3,3,14,"C","07"
"794",2,18,0,1,0,0,0,3000,3,15,15,3,"C","07"
"795",2,19,1,1,1,0,0,870,1,3,3,15,"C","07"
"796",2,20,1,0,0,1,0,3000,1,15,15,3,"C","07"
"797",2,21,0,1,0,0,0,3000,3,12,12,15,"C","07"
"798",2,22,0,1,0,0,0,3000,2,10,10,12,"C","07"
"799",2,23,0,1,0,0,0,3000,2,1,1,10,"C","07"
"800",2,24,0,1,0,0,0,3000,3,11,11,1,"C","07"
"801",2,25,0,0,0,0,1,537,3,12,12,11,"C","07"
"802",3,1,0,1,0,0,0,3000,3,14,14,12,"C","07"
"803",3,2,0,1,0,0,0,3000,1,14,14,14,"C","07"
"804",3,3,0,1,0,0,0,3000,3,6,6,14,"C","07"
"805",3,4,0,1,0,0,0,3000,3,7,7,6,"C","07"
"806",3,5,1,1,1,0,0,767,1,6,6,7,"C","07"
"807",3,6,0,1,0,0,0,3000,2,13,13,6,"C","07"
"808",3,7,0,1,0,0,0,3000,3,8,8,13,"C","07"
"809",3,8,1,1,1,0,0,1053,1,13,13,8,"C","07"
"810",3,9,1,1,1,0,0,757,1,8,8,13,"C","07"
"811",3,10,1,1,1,0,0,659,1,13,13,8,"C","07"
"812",3,11,0,1,0,0,0,3000,3,2,2,13,"C","07"
"813",3,12,0,1,0,0,0,3000,3,11,11,2,"C","07"
"814",3,13,0,1,0,0,0,3000,3,7,7,11,"C","07"
"815",3,14,0,1,0,0,0,3000,3,4,4,7,"C","07"
"816",3,15,1,1,1,0,0,1005,1,7,7,4,"C","07"
"817",3,16,0,1,0,0,0,3000,2,13,13,7,"C","07"
"818",3,17,1,1,1,0,0,811,1,7,7,13,"C","07"
"819",3,18,1,1,1,0,0,820,1,13,13,7,"C","07"
"820",3,19,1,1,1,0,0,556,1,7,7,13,"C","07"
"821",3,20,0,1,0,0,0,3000,3,5,5,7,"C","07"
"822",3,21,0,1,0,0,0,3000,2,2,2,5,"C","07"
"823",3,22,0,1,0,0,0,3000,2,1,1,2,"C","07"
"824",3,23,0,1,0,0,0,3000,2,14,14,1,"C","07"
"825",3,24,1,1,1,0,0,629,1,1,1,14,"C","07"
"826",3,25,0,1,0,0,0,3000,3,15,15,1,"C","07"
